id,danceability,energy,acousticness,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,key,duration_ms,peak,chart_time
3l4ha5okkyLgMAFIKRSNVG,0.759,0.656,0.127,0,0.102,-5.596,0.0679,0.59,130.949,4,8,218840,156,1
2XdgSB4TtzUHQYCMfSHbFI,0.725,0.503,0.0144,0.00000152,0.124,-5.646,0.209,0.0636,153.047,4,10,202214,163,1
3al2hpm92xE0pBalqWQHdD,0.827,0.419,0.413,0,0.115,-10.329,0.112,0.227,119.974,4,10,187250,180,1
3OEttNsQ5wxgDMAtvhErnp,0.876,0.592,0.044,0,0.08,-7.124,0.348,0.532,154.101,4,1,145347,192,1
1m69ELEgE6k5ZWsap40ozt,0.739,0.821,0.222,0.0000096,0.311,-4.233,0.0852,0.693,171.077,4,1,188080,153,4
5Gd19NupVe5X8bAqxf9Iaz,0.791,0.529,0.0652,0.0000125,0.218,-6.87,0.175,0.428,91.981,4,7,209680,6,4
7r6LNJT2LqpLpEyZQJPygt,0.86,0.561,0.274,0,0.108,-5.757,0.185,0.354,152.984,4,6,189480,31,4
3lyeSiAIdLoZUHhV8psOTI,0.853,0.688,0.0118,0,0.151,-6.509,0.296,0.565,150.012,4,8,166693,45,3
42CeaId2XNlxugDvyqHfDf,0.765,0.688,0.633,0,0.0734,-5.566,0.0841,0.434,90.013,4,4,229573,20,4
38yBBH2jacvDxrznF7h08J,0.734,0.418,0.0129,0,0.0579,-6.678,0.0425,0.868,85.909,4,0,188174,48,4
1pZdegOXTZ2ftINo3oUuRZ,0.678,0.679,0.301,0.000136,0.112,-7.093,0.0644,0.218,119.977,4,1,188346,59,4
4v094LQ9eF10k2O2Te2ngK,0.519,0.554,0.381,0,0.115,-6.412,0.0385,0.194,153.676,4,0,223044,62,4
2UxfcZJCphbEkfbZ6nLiDx,0.497,0.67,0.435,0.00000125,0.389,-4.509,0.0348,0.236,121.826,4,0,262458,63,2
06Gyf2pFDVmN5K8XAawG96,0.8,0.523,0.00108,0,0.352,-6.578,0.107,0.379,147.057,4,1,144142,75,1
3IJ6BBFLD2I2CH3hHFQj3O,0.705,0.474,0.0751,0,0.229,-7.534,0.355,0.179,146.244,4,2,187749,98,1
1wWRtPIKD7ZNvtsrzLyTev,0.893,0.583,0.0265,0.0000133,0.149,-6.862,0.341,0.115,147,4,0,204960,111,1
4tERsdVCLtLtrGdFBf9DGC,0.702,0.729,0.044,0.00000599,0.364,-4.323,0.0319,0.317,106.945,4,0,230880,112,1
6NWl2m8asvH83xjuXVNsuG,0.823,0.419,0.416,0,0.105,-10.358,0.165,0.277,119.958,4,10,187453,51,4
4W598w0KcHVG5Nwqk0qMpj,0.725,0.692,0.00841,0,0.0912,-5.742,0.257,0.298,169.025,4,5,159400,118,1
7EmGUiUaOSGDnUUQUDrOXC,0.715,0.802,0.139,0,0.177,-4.647,0.0394,0.327,124.989,4,11,197993,5,4
3C4FUqrrjuvWoHwsumWfIu,0.793,0.742,0.0107,0,0.119,-6.185,0.21,0.21,150.076,4,0,166467,120,1
3UwT4FadEGWyMdaSwYcUBY,0.678,0.398,0.738,0,0.117,-8.413,0.0315,0.202,111.833,4,6,232852,133,1
2ya9d4B06EQ8Fpj5SSqiTH,0.834,0.618,0.00362,0.0000267,0.126,-7.653,0.231,0.553,135.889,4,8,199840,142,1
5b06JZjts6dgyyuY1m7roq,0.84,0.65,0.00924,0,0.201,-6.708,0.262,0.527,145.972,4,1,146987,145,1
65wnZsZLKJimfK1cTFOfa1,0.709,0.571,0.0466,0,0.106,-7.617,0.0405,0.51,93.957,4,9,185281,152,1
0jPLBur1qXRfj3pbuJSX03,0.697,0.675,0.275,0,0.0767,-4.688,0.317,0.292,158.133,4,7,220707,156,1
1OwNWr75pNTyhifOTT0uIG,0.75,0.579,0.0201,0.000064,0.219,-6.256,0.0856,0.262,145.949,4,8,242347,178,1
4OEOEsOhlzDqQuewiuPJAc,0.597,0.41,0.723,0,0.106,-8.293,0.074,0.0736,103.666,4,7,210422,184,1
1KF7iLK6wK3hjjtqxjRiym,0.692,0.533,0.00355,0,0.114,-6.165,0.176,0.25,78.902,4,6,178787,199,1
6waqLPcT6ruMhmd36OhmFO,0.584,0.621,0.0715,0.00000168,0.389,-5.703,0.0443,0.634,92.003,4,1,178253,182,3
1YZfcVLbbJwfizR5cDOp3q,0.901,0.529,0.0519,0,0.179,-4.443,0.191,0.146,138.003,4,2,307660,9,3
5u6vkDnOyaf8LsteDAj2ub,0.782,0.436,0.331,0.000013,0.342,-7.033,0.155,0.243,82.994,4,2,268933,8,3
4knL4iPxPOZjQzTUlELGSY,0.91,0.444,0.022,0,0.137,-8.126,0.344,0.53,149.953,4,1,276333,37,3
7sO5G9EABYOXQKNPNiE9NR,0.88,0.428,0.149,0.0000507,0.114,-8.28,0.206,0.333,100.007,4,9,172800,10,3
0tdCy39PgWN8LFWu34ORn3,0.845,0.399,0.00525,0.74,0.102,-7.509,0.309,0.148,143.049,4,1,257600,48,3
3S2R0EVwBSAVMd5UMgKTL0,0.773,0.859,0.0855,0.00018,0.914,-4.913,0.0747,0.813,118.458,4,11,357267,77,1
3ojTJaonfkL96iIWa47SU3,0.614,0.598,0.00543,0,0.1,-6.335,0.0561,0.565,105.803,4,10,129478,78,3
2xmrfQpmS2iJExTlklLoAL,0.638,0.658,0.245,0.00000377,0.0919,-6.318,0.0456,0.33,105.076,4,3,205748,70,3
5gx2E5aIXMRBellPZW1up5,0.82,0.696,0.119,0,0.232,-4.918,0.182,0.617,144.981,4,7,293435,87,3
2D2w9943rsnJOGCrI4aMQp,0.862,0.274,0.0974,0.185,0.183,-5.818,0.484,0.146,77.493,4,0,148640,49,3
0taOCiup4HNG9LmbduVlJj,0.721,0.71,0.000655,0,0.359,-9.294,0.295,0.509,108.024,5,7,156057,58,3
7y4JznkAv2W3IKw9T1o2VK,0.717,0.743,0.0473,0.00000881,0.368,-4.337,0.0322,0.321,106.919,4,0,230880,109,3
7LAhKXDNWwq3CmnFP3UIOP,0.739,0.405,0.442,0.211,0.158,-10.897,0.0852,0.127,157.09,4,0,147987,94,3
3oxCefEI6Tc6Z6t20J4IvH,0.799,0.381,0.354,0.00000312,0.135,-7.147,0.464,0.0488,158.021,4,1,160320,91,2
6HR1z11h0ROUlWP4Kx8Z7G,0.9,0.365,0.147,0.185,0.179,-6.395,0.235,0.136,135.003,4,10,202667,100,3
270aLuFCbX32hhBr8MQyPM,0.645,0.541,0.0802,0,0.325,-6.312,0.0385,0.411,95.061,4,10,181880,122,2
5PIB8aoUJoCRh1O5TEGdOj,0.779,0.717,0.0125,0.0536,0.355,-9.7,0.0335,0.789,115.384,4,6,240800,123,1
2EPbvVyo2qrrmeiEm57Cfl,0.749,0.909,0.00354,0,0.337,-2.808,0.074,0.393,149.988,4,8,242880,143,1
3ncgNpxLoBQ65ABk4djDyd,0.921,0.467,0.0149,0.000238,0.334,-8.443,0.119,0.287,135.995,4,1,191252,52,3
7vbjH8laThXpcBXeLNPm3M,0.825,0.364,0.141,0.311,0.195,-7.635,0.121,0.177,153.028,4,2,189800,145,2
2c5D6B8oXAwc6easamdgVA,0.765,0.561,0.151,0,0.183,-7.448,0.086,0.202,135.031,4,7,273813,174,1
0xxZY5C9xxij3D1HkzbnfC,0.688,0.488,0.407,0,0.43,-14.195,0.357,0.707,69.77,4,11,192040,188,1
6m6Oy3F6GG0zRwH03rWmTv,0.926,0.544,0.413,0.0000954,0.112,-6.827,0.0727,0.656,115.951,4,5,231787,157,2
1Mb187X5w3OUQNH6P5M28Y,0.77,0.426,0.0116,0,0.273,-5.717,0.0473,0.523,102.056,4,5,163133,194,1
7FzhZ7C3NhM1UyqSHV9ytY,0.493,0.221,0.874,0,0.285,-9.301,0.0486,0.353,82.273,4,6,203290,196,1
7vg47qMIEdLfNdTE3WLf0T,0.724,0.284,0.557,0.0175,0.121,-10.494,0.392,0.144,150.98,4,7,228893,172,2
1mXVgsBdtIVeCLJnSnmtdV,0.698,0.375,0.652,0,0.173,-8.279,0.0491,0.534,91.92,4,5,201000,3,2
3hBBKuWJfxlIlnd9QFoC8k,0.795,0.615,0.0786,0.00000298,0.0855,-5.211,0.0671,0.393,110.009,4,5,199849,9,2
0tDfp0vFR95Gg6Mrhza3lX,0.599,0.508,0.193,0.000177,0.329,-9.894,0.105,0.269,163.957,4,9,203507,26,2
7DsX5K72fewVGb47qj7Tbg,0.386,0.377,0.317,0.00000196,0.0864,-9.372,0.0484,0.168,172.618,3,4,221596,33,2
4lUnFLtn8w3W76FiYDRzmO,0.648,0.603,0.0803,0,0.112,-5.098,0.0507,0.488,126.116,4,8,190643,53,1
2mb6YdoavL6db22p7XKJQZ,0.66,0.218,0.883,0,0.289,-9.329,0.0396,0.377,86.82,4,6,203290,57,2
6tUgfsOa8PLkoede5nOR7D,0.919,0.73,0.00194,0.0000851,0.101,-6.581,0.088,0.189,95.044,4,1,219880,63,2
0Gux2yTMWYOlcBUNjGJu5p,0.595,0.431,0.0101,0.0000703,0.164,-7.282,0.486,0.107,125.2,3,10,227707,65,2
4K1vOdIFqskQv3zoI0FdAk,0.549,0.404,0.757,0.000176,0.114,-10.214,0.105,0.148,119.726,4,0,247555,73,2
4S2WtfT03YDIlXEwSX4Tjd,0.504,0.308,0.591,0.00000161,0.137,-8.605,0.0477,0.205,126.956,3,10,226731,74,1
01uk7IzZyFNfQTDBXxx6NB,0.667,0.523,0.4,0,0.334,-6.439,0.0281,0.434,103.481,3,1,192922,84,2
0VgkVdmE4gld66l8iyGjgx,0.833,0.434,0.0102,0.0219,0.165,-8.795,0.431,0.281,150.062,4,2,204600,83,2
6GNifiuBPrKFpwNBYnooFm,0.749,0.671,0.68,0,0.167,-5.151,0.0599,0.756,81.994,4,6,268864,62,2
1A85fOmviQuGgkF6Lww6Nd,0.722,0.615,0.336,0.0000396,0.185,-7.098,0.0723,0.392,95.967,4,4,207164,102,1
5ZX1X9Rl4zbx1Wwyn3idVD,0.659,0.54,0.35,0.00000284,0.119,-8.065,0.077,0.139,135.655,4,4,283295,103,2
3AFPGvRzeKeNJbIbLwcz4G,0.574,0.261,0.577,0.0000348,0.32,-11.013,0.0309,0.305,84.633,4,5,190087,106,1
1p1SbqeipOd4ezKUpxqaz6,0.512,0.657,0.00549,0.0000305,0.16,-7.714,0.101,0.482,169.865,4,10,207966,117,1
3zesxb7sOGbeSwUrzLUP0f,0.415,0.196,0.74,0.00000281,0.116,-10.368,0.0323,0.223,104.047,3,6,187157,139,1
6TwcRSQgztJFw8tQDrs35D,0.496,0.28,0.805,0.0000928,0.11,-9.156,0.0616,0.113,127.149,4,10,208903,141,1
6t4rYZeShwJai1YSs0tWOQ,0.448,0.394,0.757,0.000134,0.12,-10.376,0.0997,0.4,78.603,4,2,183536,143,1
1Bxzw8ag71snOU9IbhXVD6,0.499,0.673,0.399,0.00000121,0.208,-4.505,0.0348,0.301,121.87,4,0,263400,160,1
6AUuRg513AfT50d52O60fS,0.499,0.324,0.796,0,0.113,-8.005,0.0333,0.335,129.639,4,1,209380,175,1
1YqcGlCHNquxBhlUZsjhMT,0.728,0.81,0.224,0.000011,0.0952,-5.2,0.0589,0.784,171.083,4,1,190328,198,1
5b2QnYcT9rQIkhRWt4HztQ,0.49,0.598,0.801,0,0.576,-4.814,0.186,0.61,84.004,4,9,303781,11,1
790MhTXPFrYkrqCKvpg4t1,0.793,0.718,0.168,0,0.241,-4.966,0.0547,0.649,146.885,4,9,228080,39,1
0UioblV1x795s55Ur58c6c,0.788,0.556,0.019,0,0.217,-7.655,0.345,0.481,80.012,4,9,141009,60,1
1Qg9jWGDkKAGZXj5v2OG59,0.659,0.604,0.0889,0,0.105,-5.084,0.0542,0.407,126.135,4,8,190643,76,1
2vjmyyAnDUzilFYxOlTdO1,0.689,0.761,0.0485,0,0.136,-4.939,0.13,0.698,78.514,4,1,157643,78,1
3hmrgEKcLEQi0rlk3mJfZ7,0.801,0.604,0.00266,0,0.159,-7.828,0.423,0.359,118.091,4,1,249934,120,1
4EsYkJjHKMejYLp54woB9c,0.93,0.673,0.0112,0,0.138,-7.314,0.0733,0.219,134.984,4,10,188563,125,1
4AtZRwSR8BOTTQg5ihSggt,0.579,0.58,0.0317,0.00000206,0.18,-4.679,0.1,0.106,102.848,4,9,246773,129,1
57IRaiAB4hBZu3gnNVZC0v,0.658,0.736,0.113,0,0.0978,-6.097,0.308,0.804,143.966,4,9,160000,138,1
5gIRPQWULwrvIt0F6pY7ph,0.604,0.661,0.234,0,0.0951,-5.914,0.0375,0.506,107.016,4,0,221440,157,1
1MQ8ydvrTnn2QJgXFATJvD,0.787,0.565,0.00717,0.0000153,0.251,-7.536,0.259,0.0593,155.968,4,1,211960,159,1
14EgW52HVqnLHd30bgbPxg,0.509,0.631,0.0976,0,0.058,-6.312,0.0566,0.157,154.359,4,7,233248,167,1
2nUJvBO87SkxCViQsLc9Zr,0.895,0.885,0.11,0.0000404,0.106,-4.182,0.268,0.633,134.973,4,0,186027,178,1
7w9bgPAmPTtrkt2v16QWvQ,0.701,0.728,0.00971,0.00115,0.361,-4.554,0.255,0.0591,171.388,4,2,326467,180,1
7JNh1cfm0eXjqFVOzKLyau,0.743,0.855,0.141,0.0045,0.099,-3.976,0.0436,0.871,96.989,4,5,202453,190,1
0tPQPaOKM32WgMSbPCYyRH,0.721,0.873,0.0789,0,0.0824,-4.741,0.119,0.552,79.943,4,1,172687,196,1
